2999 2 2.416737 3.579972 0.500000 -0.104290 -0.994547 0.000000 0.999606 -0.028062 0.000000 1 0 2998 3085 | 2998 3085 | 
3000 1 1.470061 2.526643 0.500000 0.010429 0.999946 0.000000 0.969252 -0.246069 0.000000 1 0 68 2997 3004 | 2997 3004 | 
3004 2 2.001148 2.345797 0.500000 -0.981384 0.192057 0.000000 -0.316228 -0.948683 0.000000 1 0 3000 82 | 3000 82 | 
3009 1 4.352125 7.482388 0.500000 -0.707107 -0.707107 0.000000 0.000000 1.000000 0.000000 0 0 896 2989 3037 3077 866 2987 | 2989 2987 | 
3010 3 4.590641 4.498978 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 857 884 896 2984 3037 | | 2984 3037 
3018 1 3.469377 8.032998 0.500000 0.919145 -0.393920 0.000000 0.287348 -0.957826 0.000000 1 0 2987 3042 3057 | 2987 3057 | 
3020 1 3.277102 9.479431 0.500000 0.000000 -1.000000 0.000000 -0.997684 0.068024 0.000000 1 0 3021 2977 3052 | 3021 3052 | 
3021 1 1.808990 9.573348 0.500000 0.997684 -0.068025 0.000000 -0.832051 -0.554700 0.000000 1 0 2965 3020 | 3020 | 
3031 2 3.902307 6.482018 0.500000 -0.998688 -0.051215 0.000000 -0.055471 -0.998460 0.000000 1 0 3065 883 | 3065 883 | 
3033 1 1.506129 6.217138 0.500000 0.000000 1.000000 0.000000 0.995634 -0.093340 0.000000 1 0 2982 3034 68 2997 | 3034 | 
3034 1 2.572796 6.117139 0.500000 -0.995634 0.093340 0.000000 0.110432 0.993884 0.000000 1 0 2997 3033 3065 2978 | 3033 3065 | 
3035 2 2.715179 8.105303 0.500000 -0.014052 -0.999901 0.000000 1.000000 0.000000 0.000000 1 0 3042 3056 | 3042 3056 | 
3037 3 4.630010 6.816471 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 896 2987 2989 3009 3010 3077 866 | | 3010 3077 
3038 2 4.189587 9.872644 0.500000 -0.152515 -0.988301 0.000000 0.817648 0.575718 0.000000 1 0 2962 3069 | 2962 3069 | 
3039 1 6.572795 10.283805 0.500000 0.168964 -0.985622 0.000000 -0.787183 0.616719 0.000000 1 0 2964 3072 2197 | 2964 3072 | 
3042 1 3.083059 8.105039 0.500000 -1.000000 0.000000 0.000000 0.102615 0.994721 0.000000 1 0 3035 3043 3018 | 3035 3043 | 
3043 2 3.106325 8.417751 0.500000 -0.110431 -0.993884 0.000000 0.919145 -0.393920 0.000000 1 0 3042 3057 | 3042 3057 | 
3050 2 5.810436 10.279431 0.500000 -0.989505 0.144498 0.000000 0.707107 -0.707107 0.000000 1 0 2962 3060 | 2962 3060 | 
3052 2 3.601774 9.021250 0.500000 0.130474 0.991452 0.000000 -0.993884 0.110433 0.000000 1 0 2977 3020 | 2977 3020 | 
3056 2 2.687082 6.831424 0.500000 0.999779 -0.021027 0.000000 0.014052 0.999901 0.000000 1 0 3035 896 | 3035 896 | 
3057 2 3.838760 8.488692 0.500000 -0.945426 -0.325838 0.000000 0.119041 -0.992889 0.000000 1 0 3018 3043 | 3018 3043 | 
3060 2 6.206130 9.883805 0.500000 -0.707107 0.707106 0.000000 -0.025633 -0.999671 0.000000 1 0 3050 3070 | 3050 3070 | 
3065 2 2.606129 6.417138 0.500000 -0.110432 -0.993884 0.000000 0.998688 0.051215 0.000000 1 0 3034 3031 | 3034 3031 | 
3069 2 4.064287 8.955627 0.500000 0.668964 -0.743295 0.000000 0.132164 0.991228 0.000000 1 0 2989 3038 | 2989 3038 | 
3070 2 6.175033 8.607397 0.500000 0.026242 0.999656 0.000000 -0.707106 -0.707107 0.000000 1 0 3060 3071 | 3060 3071 | 
3071 2 5.770946 8.248104 0.500000 0.707107 0.707107 0.000000 -0.984101 -0.177611 0.000000 1 0 866 3070 | 866 3070 | 
3072 1 6.572795 8.317138 0.500000 -0.707107 -0.707107 0.000000 0.242537 0.970142 0.000000 1 0 2851 3039 | 2851 3039 | 
3077 3 4.997275 8.768332 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 866 3009 3037 | | 3037 
3085 1 3.612061 3.683152 0.500000 -0.990625 -0.136611 0.000000 -0.202606 0.979260 0.000000 1 0 2982 2999 | 2982 2999 | 
3097 1 2.937358 -6.018549 0.500000 0.159600 0.987182 0.000000 0.840452 -0.541886 0.000000 0 0 322 2065 3153 736 3177 | 2065 736 | 
3100 3 4.652561 -0.267247 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 9 189 194 801 905 2968 2984 925 | | 2968 905 
3104 3 5.910851 -2.567081 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 96 104 905 913 3108 | | 905 3108 
3108 3 5.492802 -4.093929 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 736 913 3104 4 3114 | | 3104 3114 
3111 2 0.435114 -8.114018 0.500000 -0.031154 -0.999515 0.000000 1.000000 0.000000 0.000000 1 0 2910 695 | 2910 695 | 
3113 1 0.436639 -10.103406 0.500000 -0.610911 0.791699 0.000000 0.914658 -0.404229 0.000000 1 0 675 3142 1696 | 675 3142 | 
3114 3 3.458212 -3.927094 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 4 9 736 801 3108 806 3153 | | 3108 801 3153 
3122 1 1.612616 -9.538260 0.500000 -0.021220 0.999775 0.000000 0.999829 -0.018496 0.000000 1 0 717 3123 3167 | 3123 3167 | 
3123 1 2.404251 -9.554815 0.500000 -0.999315 0.037017 0.000000 0.021220 0.999775 0.000000 1 0 3122 3124 781 798 | 3122 3124 | 
3124 1 2.429873 -8.798498 0.500000 0.000000 -1.000000 0.000000 -0.898561 0.438849 0.000000 1 0 781 3123 | 3123 | 
3142 1 0.013169 -9.523351 0.500000 0.000000 1.000000 0.000000 0.507353 -0.861738 0.000000 1 0 3113 2903 | 3113 2903 | 
3143 2 4.619458 -7.647628 0.500000 0.999846 -0.017541 0.000000 -0.968443 0.249234 0.000000 1 0 1445 1440 | 1445 1440 | 
3145 2 3.603364 -8.387169 0.500000 -0.996740 0.080686 0.000000 0.030333 -0.999540 0.000000 1 0 305 3184 | 305 3184 | 
3153 3 2.728080 -5.691209 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 320 322 801 3097 3114 9 736 806 3177 2065 | | 3114 3177 
3155 1 7.000130 -6.410512 0.500000 -0.905189 0.425008 0.000000 1.000000 0.000000 0.000000 0 0 968 3165 3194 3196 1622 3177 | 3165 3196 | 
3163 1 3.560110 -10.150698 0.500000 -0.998768 -0.049628 0.000000 0.595502 0.803354 0.000000 1 0 334 2007 675 1765 3188 3190 | 334 675 | 
3164 2 6.528322 -5.892221 0.500000 -0.999846 0.017541 0.000000 0.000000 -1.000000 0.000000 1 0 3165 2066 | 3165 2066 | 
3165 1 6.569989 -6.225554 0.500000 0.000000 1.000000 0.000000 0.929512 -0.368792 0.000000 0 0 3155 3164 3196 1398 3194 | 3164 3155 | 
3167 2 1.591887 -8.955292 0.500000 -0.940445 0.339946 0.000000 0.000000 -1.000000 0.000000 1 0 717 3122 | 717 3122 | 
3173 1 0.941759 -5.958302 0.500000 0.085870 0.996306 0.000000 1.000000 0.000000 0.000000 1 0 25 692 710 322 320 2065 3177 719 | 322 719 | 
3176 2 -0.861298 -4.193841 0.500000 -0.010090 0.999949 0.000000 -0.999094 -0.042547 0.000000 1 0 116 | 116 | 
3177 3 3.475641 -6.725278 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 321 1445 2065 3097 3153 3186 710 3173 3155 1003 | | 3153 3186 
3182 2 3.181916 -8.011541 0.500000 0.543632 0.839324 0.000000 -0.997288 0.073604 0.000000 1 0 1445 | 1445 | 
3184 2 3.158193 -8.341027 0.500000 -0.290185 -0.956971 0.000000 0.996928 -0.078326 0.000000 1 0 3145 798 | 3145 798 | 
3186 3 5.698383 -7.087177 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2065 3177 3194 3196 1445 1398 | | 3177 3194 
3188 1 6.787263 -8.099604 0.500000 -0.999333 0.036521 0.000000 0.920729 0.390202 0.000000 1 0 1019 3163 1157 1442 3190 | 1157 1442 | 
3189 2 7.905590 -8.171315 0.500000 -0.164398 -0.986394 0.000000 0.996701 0.081164 0.000000 1 0 3190 2007 | 3190 2007 | 
3190 1 7.796568 -8.400937 0.500000 -1.000000 0.000000 0.000000 0.164398 0.986394 0.000000 1 0 1019 1118 2007 3163 3188 3189 | 1019 3189 | 
3191 2 11.572973 -12.146675 0.500000 0.990653 0.136408 0.000000 0.106524 0.994310 0.000000 1 0 1935 | 1935 | 
3194 3 7.711252 -7.123168 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 968 1003 1398 3155 3186 3165 3202 | | 3186 3202 
3196 1 7.629090 -6.410800 0.500000 -1.000000 0.000000 0.000000 0.653920 0.756564 0.000000 0 0 968 3155 3165 3186 320 | 3155 | 
3202 3 9.967898 -7.182387 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 940 962 968 1003 1004 1362 1398 3194 | | 3194 1362 
3204 3 18.075048 -7.369747 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 1056 1344 1475 1554 1636 1775 1814 1827 2167 1555 3214 | | 2167 3214 
3210 1 19.990736 -5.979187 0.500000 -0.832051 -0.554699 0.000000 0.000000 1.000000 0.000000 0 0 1922 2174 3214 2136 1747 | 1922 2136 | 
3213 2 21.203615 -8.192570 0.500000 0.913811 -0.406141 0.000000 0.000000 1.000000 0.000000 1 0 1635 1370 | 1635 1370 | 
3214 3 19.969463 -6.290972 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 1344 1475 1555 1635 1687 1827 1922 3204 3210 | | 3204 
3218 2 20.683985 -2.473213 0.500000 0.999614 -0.027767 0.000000 0.224858 0.974392 0.000000 1 0 1146 1457 | 1146 1457 | 
3219 1 19.190737 -4.479187 0.500000 -0.707104 -0.707109 0.000000 0.000000 1.000000 0.000000 1 0 1747 2161 2220 | 2161 2220 | 
